"Variable","Valor_normalizado"
"REPROBACIÓN",0.23936170212766
"REPROBACIÓN_PRIMARIA",0.0482213438735178
"REPROBACIÓN_SECUNDARIA",0.294855708908407
"REPROBACIÓN_MEDIA",0.5184
"REPITENCIA",0.0566037735849057
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.0412474849094567
"REPITENCIA_SECUNDARIA",0.0714791224345364
"REPITENCIA_MEDIA",0
"POBLACIÓN_5_16",0.0979157500413039
"TASA_MATRICULACIÓN_5_16",0.453195031374056
"COBERTURA_NETA",0.448281107392759
"COBERTURA_NETA_TRANSICIÓN",0.557972972972973
"COBERTURA_NETA_PRIMARIA",0.361353227950953
"COBERTURA_NETA_SECUNDARIA",0.571681657127283
"COBERTURA_NETA_MEDIA",0.715348701488182
"COBERTURA_BRUTA",0.4059504543757
"COBERTURA_BRUTA_TRANSICIÓN",0.442611477704459
"COBERTURA_BRUTA_PRIMARIA",0.305988341282459
"COBERTURA_BRUTA_SECUNDARIA",0.487150724046502
"COBERTURA_BRUTA_MEDIA",0.556855225311601
"DESERCIÓN",0.0421179302045728
"DESERCIÓN_TRANSICIÓN",0
"DESERCIÓN_PRIMARIA",0
"DESERCIÓN_SECUNDARIA",0.0202464788732394
"DESERCIÓN_MEDIA",0.202366863905325
"APROBACIÓN",0.926739926739927
"APROBACIÓN_PRIMARIA",1
"APROBACIÓN_SECUNDARIA",0.99238158330573
"APROBACIÓN_MEDIA",0.53041095890411
"REPROBACIÓN",0.0698138297872341
"REPROBACIÓN_PRIMARIA",0
"REPROBACIÓN_SECUNDARIA",0
"REPROBACIÓN_MEDIA",0.5488
"REPITENCIA",0.538232373386296
"REPITENCIA_TRANSICIÓN",0.489795918367347
"REPITENCIA_PRIMARIA",0.916498993963783
"REPITENCIA_SECUNDARIA",0.24345364472753
"REPITENCIA_MEDIA",0.537593984962406
"POBLACIÓN_5_16",0.0914926818058385
"TASA_MATRICULACIÓN_5_16",0.529773338455628
"COBERTURA_NETA",0.539245512625494
"COBERTURA_NETA_TRANSICIÓN",0.365
"COBERTURA_NETA_PRIMARIA",0.420150686955237
"COBERTURA_NETA_SECUNDARIA",0.67579721995094
"COBERTURA_NETA_MEDIA",0.769185876860228
"COBERTURA_BRUTA",0.481638242250716
"COBERTURA_BRUTA_TRANSICIÓN",0.356928614277145
"COBERTURA_BRUTA_PRIMARIA",0.379650238473768
"COBERTURA_BRUTA_SECUNDARIA",0.604527840097899
"COBERTURA_BRUTA_MEDIA",0.568072866730585
"DESERCIÓN",0.257521058965102
"DESERCIÓN_TRANSICIÓN",0.283613445378151
"DESERCIÓN_PRIMARIA",0.212250712250712
"DESERCIÓN_SECUNDARIA",0.246478873239437
"DESERCIÓN_MEDIA",0.235502958579882
"APROBACIÓN",0.60858189429618
"APROBACIÓN_PRIMARIA",0.911256700416915
"APROBACIÓN_SECUNDARIA",0.551175886054985
"APROBACIÓN_MEDIA",0.383013698630137
"REPROBACIÓN",0.355053191489362
"REPROBACIÓN_PRIMARIA",0
"REPROBACIÓN_SECUNDARIA",0.449602676704308
"REPROBACIÓN_MEDIA",0.7416
"REPITENCIA",0.432969215491559
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.32092555331992
"REPITENCIA_SECUNDARIA",0.529370134465676
"REPITENCIA_MEDIA",0.24812030075188
"POBLACIÓN_5_16",0.103054204629676
"TASA_MATRICULACIÓN_5_16",0.778332693046485
"COBERTURA_NETA",0.83449954365683
"COBERTURA_NETA_TRANSICIÓN",0.429324324324324
"COBERTURA_NETA_PRIMARIA",0.774412764071502
"COBERTURA_NETA_SECUNDARIA",0.856227855001363
"COBERTURA_NETA_MEDIA",0.751240151736213
"COBERTURA_BRUTA",0.768455122619196
"COBERTURA_BRUTA_TRANSICIÓN",0.604479104179164
"COBERTURA_BRUTA_PRIMARIA",0.670588235294118
"COBERTURA_BRUTA_SECUNDARIA",0.841525596573526
"COBERTURA_BRUTA_MEDIA",0.660690316395014
"DESERCIÓN",0.110709987966306
"DESERCIÓN_TRANSICIÓN",0.105042016806723
"DESERCIÓN_PRIMARIA",0.0854700854700855
"DESERCIÓN_SECUNDARIA",0.110915492957746
"DESERCIÓN_MEDIA",0.10414201183432
"APROBACIÓN",0.72108843537415
"APROBACIÓN_PRIMARIA",0.858248957712925
"APROBACIÓN_SECUNDARIA",0.722755879430275
"APROBACIÓN_MEDIA",0.589589041095891
"REPROBACIÓN",0.293218085106383
"REPROBACIÓN_PRIMARIA",0.141501976284585
"REPROBACIÓN_SECUNDARIA",0.297365119196989
"REPROBACIÓN_MEDIA",0.5288
"REPITENCIA",0.176762661370407
"REPITENCIA_TRANSICIÓN",0.408163265306122
"REPITENCIA_PRIMARIA",0.104627766599598
"REPITENCIA_SECUNDARIA",0.200990799716914
"REPITENCIA_MEDIA",0.24812030075188
"POBLACIÓN_5_16",0.051526923896276
"TASA_MATRICULACIÓN_5_16",0.515302855679344
"COBERTURA_NETA",0.522056586553088
"COBERTURA_NETA_TRANSICIÓN",0.290540540540541
"COBERTURA_NETA_PRIMARIA",0.466686364307874
"COBERTURA_NETA_SECUNDARIA",0.593077132733715
"COBERTURA_NETA_MEDIA",0.536766851473592
"COBERTURA_BRUTA",0.614091871031993
"COBERTURA_BRUTA_TRANSICIÓN",0.687162567486503
"COBERTURA_BRUTA_PRIMARIA",0.504716481187069
"COBERTURA_BRUTA_SECUNDARIA",0.679379971446053
"COBERTURA_BRUTA_MEDIA",0.602205177372963
"DESERCIÓN",0.240673886883273
"DESERCIÓN_TRANSICIÓN",0
"DESERCIÓN_PRIMARIA",0.203703703703704
"DESERCIÓN_SECUNDARIA",0.205105633802817
"DESERCIÓN_MEDIA",0.455621301775148
"APROBACIÓN",0.850340136054422
"APROBACIÓN_PRIMARIA",0.914830256104824
"APROBACIÓN_SECUNDARIA",0.922822126531964
"APROBACIÓN_MEDIA",0.472876712328767
"REPROBACIÓN",0.0571808510638298
"REPROBACIÓN_PRIMARIA",0
"REPROBACIÓN_SECUNDARIA",0
"REPROBACIÓN_MEDIA",0.4616
"REPITENCIA",0.113207547169811
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.215291750503018
"REPITENCIA_SECUNDARIA",0.0552016985138004
"REPITENCIA_MEDIA",0
"POBLACIÓN_5_16",0.0333995979872959
"TASA_MATRICULACIÓN_5_16",0.47009860417467
"COBERTURA_NETA",0.46836020687557
"COBERTURA_NETA_TRANSICIÓN",0.123243243243243
"COBERTURA_NETA_PRIMARIA",0.268872802481903
"COBERTURA_NETA_SECUNDARIA",0.820795857181793
"COBERTURA_NETA_MEDIA",0.739422235191129
"COBERTURA_BRUTA",0.406074940868916
"COBERTURA_BRUTA_TRANSICIÓN",0.165666866626675
"COBERTURA_BRUTA_PRIMARIA",0.260307366189719
"COBERTURA_BRUTA_SECUNDARIA",0.625739343259229
"COBERTURA_BRUTA_MEDIA",0.514669223394056
"DESERCIÓN",0.0288808664259928
"DESERCIÓN_TRANSICIÓN",0
"DESERCIÓN_PRIMARIA",0
"DESERCIÓN_SECUNDARIA",0.0484154929577465
"DESERCIÓN_MEDIA",0
"APROBACIÓN",0.987441130298273
"APROBACIÓN_PRIMARIA",1
"APROBACIÓN_SECUNDARIA",0.981782047035442
"APROBACIÓN_MEDIA",1
"REPROBACIÓN",0
"REPROBACIÓN_PRIMARIA",0
"REPROBACIÓN_SECUNDARIA",0
"REPROBACIÓN_MEDIA",0
"REPITENCIA",0.0963257199602781
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.208249496981891
"REPITENCIA_SECUNDARIA",0.0389242745930644
"REPITENCIA_MEDIA",0
"POBLACIÓN_5_16",0.0604478520010891
"TASA_MATRICULACIÓN_5_16",0.558970418747599
"COBERTURA_NETA",0.57392759355035
"COBERTURA_NETA_TRANSICIÓN",0.587162162162162
"COBERTURA_NETA_PRIMARIA",0.461811198109026
"COBERTURA_NETA_SECUNDARIA",0.68192968111202
"COBERTURA_NETA_MEDIA",0.548001167201634
"COBERTURA_BRUTA",0.668865928046807
"COBERTURA_BRUTA_TRANSICIÓN",0.480203959208158
"COBERTURA_BRUTA_PRIMARIA",0.444939056703763
"COBERTURA_BRUTA_SECUNDARIA",0.800938201101366
"COBERTURA_BRUTA_MEDIA",0.830009587727708
"DESERCIÓN",0.157641395908544
"DESERCIÓN_TRANSICIÓN",0
"DESERCIÓN_PRIMARIA",0.0897435897435897
"DESERCIÓN_SECUNDARIA",0.0580985915492958
"DESERCIÓN_MEDIA",0.779881656804734
"APROBACIÓN",0.917844060701204
"APROBACIÓN_PRIMARIA",0.962477665276951
"APROBACIÓN_SECUNDARIA",0.978138456442531
"APROBACIÓN_MEDIA",0.518356164383561
"REPROBACIÓN",0.0172872340425532
"REPROBACIÓN_PRIMARIA",0
"REPROBACIÓN_SECUNDARIA",0
"REPROBACIÓN_MEDIA",0.176
"REPITENCIA",0.465739821251241
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.285714285714286
"REPITENCIA_SECUNDARIA",0.533616418966737
"REPITENCIA_MEDIA",0.817669172932331
"POBLACIÓN_5_16",0.132600318512817
"TASA_MATRICULACIÓN_5_16",0.64643360225381
"COBERTURA_NETA",0.677821721934895
"COBERTURA_NETA_TRANSICIÓN",0.497027027027027
"COBERTURA_NETA_PRIMARIA",0.622987147289112
"COBERTURA_NETA_SECUNDARIA",0.817661488143908
"COBERTURA_NETA_MEDIA",0.68879486431281
"COBERTURA_BRUTA",0.631022034109299
"COBERTURA_BRUTA_TRANSICIÓN",0.390721855628874
"COBERTURA_BRUTA_PRIMARIA",0.510969793322735
"COBERTURA_BRUTA_SECUNDARIA",0.769834795023455
"COBERTURA_BRUTA_MEDIA",0.67823585810163
"DESERCIÓN",0.332129963898917
"DESERCIÓN_TRANSICIÓN",0.323529411764706
"DESERCIÓN_PRIMARIA",0.454415954415954
"DESERCIÓN_SECUNDARIA",0.143485915492958
"DESERCIÓN_MEDIA",0.510059171597633
"APROBACIÓN",0.504971219256934
"APROBACIÓN_PRIMARIA",0.627159023228111
"APROBACIÓN_SECUNDARIA",0.576681020205366
"APROBACIÓN_MEDIA",0.196712328767124
"REPROBACIÓN",0.445478723404255
"REPROBACIÓN_PRIMARIA",0.242687747035573
"REPROBACIÓN_SECUNDARIA",0.465913843580092
"REPROBACIÓN_MEDIA",0.8272
"REPITENCIA",0.305858987090367
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.197183098591549
"REPITENCIA_SECUNDARIA",0.368011323425336
"REPITENCIA_MEDIA",0.486842105263158
"POBLACIÓN_5_16",0.309805634386824
"TASA_MATRICULACIÓN_5_16",0.65437315917531
"COBERTURA_NETA",0.684362640705811
"COBERTURA_NETA_TRANSICIÓN",0.57054054054054
"COBERTURA_NETA_PRIMARIA",0.699364751071059
"COBERTURA_NETA_SECUNDARIA",0.76369582992641
"COBERTURA_NETA_MEDIA",0.708637292092209
"COBERTURA_BRUTA",0.602888086642599
"COBERTURA_BRUTA_TRANSICIÓN",0.547790441911618
"COBERTURA_BRUTA_PRIMARIA",0.552941176470588
"COBERTURA_BRUTA_SECUNDARIA",0.644605343667143
"COBERTURA_BRUTA_MEDIA",0.586481303930968
"DESERCIÓN",0.122743682310469
"DESERCIÓN_TRANSICIÓN",0.271008403361345
"DESERCIÓN_PRIMARIA",0.084045584045584
"DESERCIÓN_SECUNDARIA",0.090669014084507
"DESERCIÓN_MEDIA",0.182248520710059
"APROBACIÓN",0.915227629513344
"APROBACIÓN_PRIMARIA",0.939845145920191
"APROBACIÓN_SECUNDARIA",0.94402119907254
"APROBACIÓN_MEDIA",0.844931506849315
"REPROBACIÓN",0.0398936170212766
"REPROBACIÓN_PRIMARIA",0.033201581027668
"REPROBACIÓN_SECUNDARIA",0.027603513174404
"REPROBACIÓN_MEDIA",0.1032
"REPITENCIA",0.482621648460775
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.506036217303823
"REPITENCIA_SECUNDARIA",0.452937013446568
"REPITENCIA_MEDIA",0.483082706766917
"POBLACIÓN_5_16",0.0980584848909809
"TASA_MATRICULACIÓN_5_16",0.487130234344987
"COBERTURA_NETA",0.488591420748403
"COBERTURA_NETA_TRANSICIÓN",0.345135135135135
"COBERTURA_NETA_PRIMARIA",0.539518392672477
"COBERTURA_NETA_SECUNDARIA",0.444399018806214
"COBERTURA_NETA_MEDIA",0.511672016340823
"COBERTURA_BRUTA",0.489480891323291
"COBERTURA_BRUTA_TRANSICIÓN",0.52129574085183
"COBERTURA_BRUTA_PRIMARIA",0.499205087440381
"COBERTURA_BRUTA_SECUNDARIA",0.427799306547012
"COBERTURA_BRUTA_MEDIA",0.583029721955896
"DESERCIÓN",0.0505415162454874
"DESERCIÓN_TRANSICIÓN",0.194327731092437
"DESERCIÓN_PRIMARIA",0.0242165242165242
"DESERCIÓN_SECUNDARIA",0.0237676056338028
"DESERCIÓN_MEDIA",0.085207100591716
"APROBACIÓN",0.951857666143381
"APROBACIÓN_PRIMARIA",0.989874925550923
"APROBACIÓN_SECUNDARIA",0.991056641271945
"APROBACIÓN_MEDIA",0.723835616438356
"REPROBACIÓN",0.0332446808510638
"REPROBACIÓN_PRIMARIA",0
"REPROBACIÓN_SECUNDARIA",0
"REPROBACIÓN_MEDIA",0.3456
"REPITENCIA",0.0913604766633565
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.137826961770624
"REPITENCIA_SECUNDARIA",0.0191082802547771
"REPITENCIA_MEDIA",0.270676691729323
"POBLACIÓN_5_16",0.10619437132257
"TASA_MATRICULACIÓN_5_16",0.244461518760405
"COBERTURA_NETA",0.19835716458777
"COBERTURA_NETA_TRANSICIÓN",0.247027027027027
"COBERTURA_NETA_PRIMARIA",0.265770423991727
"COBERTURA_NETA_SECUNDARIA",0.322294903243391
"COBERTURA_NETA_MEDIA",0.34695068573096
"COBERTURA_BRUTA",0.185235901904643
"COBERTURA_BRUTA_TRANSICIÓN",0.263247350529894
"COBERTURA_BRUTA_PRIMARIA",0.204239533651298
"COBERTURA_BRUTA_SECUNDARIA",0.292066081990618
"COBERTURA_BRUTA_MEDIA",0.230680728667306
"DESERCIÓN",0.049338146811071
"DESERCIÓN_TRANSICIÓN",0
"DESERCIÓN_PRIMARIA",0
"DESERCIÓN_SECUNDARIA",0.0492957746478873
"DESERCIÓN_MEDIA",0.234319526627219
"APROBACIÓN",0.951857666143381
"APROBACIÓN_PRIMARIA",0.959499702203693
"APROBACIÓN_SECUNDARIA",0.981450811526996
"APROBACIÓN_MEDIA",0.783013698630137
"REPROBACIÓN",0.0339095744680851
"REPROBACIÓN_PRIMARIA",0.0537549407114625
"REPROBACIÓN_SECUNDARIA",0
"REPROBACIÓN_MEDIA",0.1584
"REPITENCIA",0.438927507447865
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.366197183098592
"REPITENCIA_SECUNDARIA",0.491153573956122
"REPITENCIA_MEDIA",0.37218045112782
"POBLACIÓN_5_16",0.0699397195046102
"TASA_MATRICULACIÓN_5_16",0.563708541426559
"COBERTURA_NETA",0.579555825981138
"COBERTURA_NETA_TRANSICIÓN",0.616351351351351
"COBERTURA_NETA_PRIMARIA",0.412025409957158
"COBERTURA_NETA_SECUNDARIA",0.683565004088307
"COBERTURA_NETA_MEDIA",0.835424569594397
"COBERTURA_BRUTA",0.611851114154114
"COBERTURA_BRUTA_TRANSICIÓN",0.584483103379324
"COBERTURA_BRUTA_PRIMARIA",0.363116057233704
"COBERTURA_BRUTA_SECUNDARIA",0.749235162145625
"COBERTURA_BRUTA_MEDIA",0.798849472674976
"DESERCIÓN",0.0649819494584837
"DESERCIÓN_TRANSICIÓN",0.152310924369748
"DESERCIÓN_PRIMARIA",0.0413105413105413
"DESERCIÓN_SECUNDARIA",0.0501760563380282
"DESERCIÓN_MEDIA",0.0769230769230769
"APROBACIÓN",0.965986394557823
"APROBACIÓN_PRIMARIA",0.982727814175104
"APROBACIÓN_SECUNDARIA",0.981119576018549
"APROBACIÓN_MEDIA",0.929315068493151
"REPROBACIÓN",0.00731382978723404
"REPROBACIÓN_PRIMARIA",0
"REPROBACIÓN_SECUNDARIA",0
"REPROBACIÓN_MEDIA",0.052
"REPITENCIA",0.182720953326713
"REPITENCIA_TRANSICIÓN",0.591836734693878
"REPITENCIA_PRIMARIA",0.231388329979879
"REPITENCIA_SECUNDARIA",0.120311394196745
"REPITENCIA_MEDIA",0.242481203007519
"POBLACIÓN_5_16",0.309377429837793
"TASA_MATRICULACIÓN_5_16",0.492380586502753
"COBERTURA_NETA",0.494828110739276
"COBERTURA_NETA_TRANSICIÓN",0.470945945945946
"COBERTURA_NETA_PRIMARIA",0.521199586349535
"COBERTURA_NETA_SECUNDARIA",0.509266830198964
"COBERTURA_NETA_MEDIA",0.537496352494893
"COBERTURA_BRUTA",0.520229055147516
"COBERTURA_BRUTA_TRANSICIÓN",0.542791441711658
"COBERTURA_BRUTA_PRIMARIA",0.492739798622152
"COBERTURA_BRUTA_SECUNDARIA",0.516214562512747
"COBERTURA_BRUTA_MEDIA",0.574400767018217
"DESERCIÓN",0.398315282791817
"DESERCIÓN_TRANSICIÓN",0.315126050420168
"DESERCIÓN_PRIMARIA",0.316239316239316
"DESERCIÓN_SECUNDARIA",0.34419014084507
"DESERCIÓN_MEDIA",0.659171597633136
"APROBACIÓN",0.667713239141811
"APROBACIÓN_PRIMARIA",0.801667659321024
"APROBACIÓN_SECUNDARIA",0.699900629347466
"APROBACIÓN_MEDIA",0.378630136986301
"REPROBACIÓN",0.202127659574468
"REPROBACIÓN_PRIMARIA",0.0877470355731225
"REPROBACIÓN_SECUNDARIA",0.215809284818068
"REPROBACIÓN_MEDIA",0.4616
"REPITENCIA",0.298907646474677
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.235412474849095
"REPITENCIA_SECUNDARIA",0.348195329087049
"REPITENCIA_MEDIA",0.387218045112782
"POBLACIÓN_5_16",0.178204102984621
"TASA_MATRICULACIÓN_5_16",0.610705596107056
"COBERTURA_NETA",0.631122604198357
"COBERTURA_NETA_TRANSICIÓN",0.436486486486487
"COBERTURA_NETA_PRIMARIA",0.601713694785049
"COBERTURA_NETA_SECUNDARIA",0.73644044698828
"COBERTURA_NETA_MEDIA",0.445141523198132
"COBERTURA_BRUTA",0.631022034109299
"COBERTURA_BRUTA_TRANSICIÓN",0.564687062587483
"COBERTURA_BRUTA_PRIMARIA",0.521886592474828
"COBERTURA_BRUTA_SECUNDARIA",0.777279216806037
"COBERTURA_BRUTA_MEDIA",0.526558005752637
"DESERCIÓN",0.581227436823105
"DESERCIÓN_TRANSICIÓN",0.204831932773109
"DESERCIÓN_PRIMARIA",0.522792022792023
"DESERCIÓN_SECUNDARIA",0.485915492957746
"DESERCIÓN_MEDIA",0.990532544378698
"APROBACIÓN",0.645735217163789
"APROBACIÓN_PRIMARIA",0.688505062537225
"APROBACIÓN_SECUNDARIA",0.731368002649884
"APROBACIÓN_MEDIA",0.410410958904109
"REPROBACIÓN",0.129654255319149
"REPROBACIÓN_PRIMARIA",0.123320158102767
"REPROBACIÓN_SECUNDARIA",0.108322877457131
"REPROBACIÓN_MEDIA",0.1912
"REPITENCIA",0.239324726911619
"REPITENCIA_TRANSICIÓN",0.26530612244898
"REPITENCIA_PRIMARIA",0.212273641851107
"REPITENCIA_SECUNDARIA",0.266100495399858
"REPITENCIA_MEDIA",0
"POBLACIÓN_5_16",0.108906333466434
"TASA_MATRICULACIÓN_5_16",0.645793315405302
"COBERTURA_NETA",0.677061149984789
"COBERTURA_NETA_TRANSICIÓN",0.556486486486486
"COBERTURA_NETA_PRIMARIA",0.604077411729945
"COBERTURA_NETA_SECUNDARIA",0.681248296538566
"COBERTURA_NETA_MEDIA",0.781295593813831
"COBERTURA_BRUTA",0.730984688161335
"COBERTURA_BRUTA_TRANSICIÓN",0.481403719256149
"COBERTURA_BRUTA_PRIMARIA",0.583995760466349
"COBERTURA_BRUTA_SECUNDARIA",0.745054048541709
"COBERTURA_BRUTA_MEDIA",0.930968360498562
"DESERCIÓN",0.150421179302046
"DESERCIÓN_TRANSICIÓN",0.411764705882353
"DESERCIÓN_PRIMARIA",0.195156695156695
"DESERCIÓN_SECUNDARIA",0.0492957746478873
"DESERCIÓN_MEDIA",0.157396449704142
"APROBACIÓN",0.869178440607012
"APROBACIÓN_PRIMARIA",0.882072662298987
"APROBACIÓN_SECUNDARIA",0.907585293143425
"APROBACIÓN_MEDIA",0.853698630136986
"REPROBACIÓN",0.0831117021276596
"REPROBACIÓN_PRIMARIA",0.0482213438735178
"REPROBACIÓN_SECUNDARIA",0.0932664157256378
"REPROBACIÓN_MEDIA",0.1064
"REPITENCIA",0.0456802383316783
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.0613682092555332
"REPITENCIA_SECUNDARIA",0.0396319886765747
"REPITENCIA_MEDIA",0
"POBLACIÓN_5_16",0.147159273179872
"TASA_MATRICULACIÓN_5_16",0.445511589191958
"COBERTURA_NETA",0.439154243991481
"COBERTURA_NETA_TRANSICIÓN",0.350540540540541
"COBERTURA_NETA_PRIMARIA",0.458708819618851
"COBERTURA_NETA_SECUNDARIA",0.465521940583265
"COBERTURA_NETA_MEDIA",0.502772103880945
"COBERTURA_BRUTA",0.527698244740446
"COBERTURA_BRUTA_TRANSICIÓN",0.439512097580484
"COBERTURA_BRUTA_PRIMARIA",0.463169051404345
"COBERTURA_BRUTA_SECUNDARIA",0.6020803589639
"COBERTURA_BRUTA_MEDIA",0.563374880153403
"DESERCIÓN",0.262334536702768
"DESERCIÓN_TRANSICIÓN",0.245798319327731
"DESERCIÓN_PRIMARIA",0.176638176638177
"DESERCIÓN_SECUNDARIA",0.305457746478873
"DESERCIÓN_MEDIA",0.272189349112426
"APROBACIÓN",0.882783882783883
"APROBACIÓN_PRIMARIA",0.926146515783205
"APROBACIÓN_SECUNDARIA",0.885061278569063
"APROBACIÓN_MEDIA",0.842739726027397
"REPROBACIÓN",0.00398936170212766
"REPROBACIÓN_PRIMARIA",0
"REPROBACIÓN_SECUNDARIA",0
"REPROBACIÓN_MEDIA",0.0456
"REPITENCIA",0.0297914597815293
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.0372233400402415
"REPITENCIA_SECUNDARIA",0.0127388535031847
"REPITENCIA_MEDIA",0.107142857142857
"POBLACIÓN_5_16",0.067798696759455
"TASA_MATRICULACIÓN_5_16",0.471891407350493
"COBERTURA_NETA",0.470489808335869
"COBERTURA_NETA_TRANSICIÓN",0.577972972972973
"COBERTURA_NETA_PRIMARIA",0.424434923917861
"COBERTURA_NETA_SECUNDARIA",0.502452984464432
"COBERTURA_NETA_MEDIA",0.570907499270499
"COBERTURA_BRUTA",0.54027138055521
"COBERTURA_BRUTA_TRANSICIÓN",0.539392121575685
"COBERTURA_BRUTA_PRIMARIA",0.384313725490196
"COBERTURA_BRUTA_SECUNDARIA",0.644095451764226
"COBERTURA_BRUTA_MEDIA",0.647459252157239
"DESERCIÓN",0.451263537906137
"DESERCIÓN_TRANSICIÓN",0.332983193277311
"DESERCIÓN_PRIMARIA",0.170940170940171
"DESERCIÓN_SECUNDARIA",0.433978873239437
"DESERCIÓN_MEDIA",0.946745562130178
"APROBACIÓN",0.771847200418629
"APROBACIÓN_PRIMARIA",0.928528886241811
"APROBACIÓN_SECUNDARIA",0.836700894335872
"APROBACIÓN_MEDIA",0.342465753424658
"REPROBACIÓN",0.0405585106382979
"REPROBACIÓN_PRIMARIA",0
"REPROBACIÓN_SECUNDARIA",0
"REPROBACIÓN_MEDIA",0.32
"REPITENCIA",0.0724925521350546
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.0603621730382294
"REPITENCIA_SECUNDARIA",0.0700636942675159
"REPITENCIA_MEDIA",0.150375939849624
"POBLACIÓN_5_16",0.179631451481391
"TASA_MATRICULACIÓN_5_16",0.27634780381611
"COBERTURA_NETA",0.237602677213264
"COBERTURA_NETA_TRANSICIÓN",0.415135135135135
"COBERTURA_NETA_PRIMARIA",0.296203279657261
"COBERTURA_NETA_SECUNDARIA",0.306486781139275
"COBERTURA_NETA_MEDIA",0.300116720163408
"COBERTURA_BRUTA",0.214739200796714
"COBERTURA_BRUTA_TRANSICIÓN",0.311437712457509
"COBERTURA_BRUTA_PRIMARIA",0.268680445151033
"COBERTURA_BRUTA_SECUNDARIA",0.282888027738119
"COBERTURA_BRUTA_MEDIA",0.21601150527325
"DESERCIÓN",0.2647412755716
"DESERCIÓN_TRANSICIÓN",0
"DESERCIÓN_PRIMARIA",0.196581196581197
"DESERCIÓN_SECUNDARIA",0.222711267605634
"DESERCIÓN_MEDIA",0.77396449704142
"APROBACIÓN",0.884877027734171
"APROBACIÓN_PRIMARIA",0.917808219178083
"APROBACIÓN_SECUNDARIA",0.916197416363034
"APROBACIÓN_MEDIA",0.641643835616438
"REPROBACIÓN",0
"REPROBACIÓN_PRIMARIA",0
"REPROBACIÓN_SECUNDARIA",0
"REPROBACIÓN_MEDIA",0
"REPITENCIA",0.340615690168818
"REPITENCIA_TRANSICIÓN",0.363265306122449
"REPITENCIA_PRIMARIA",0.263581488933602
"REPITENCIA_SECUNDARIA",0.409766454352442
"REPITENCIA_MEDIA",0.12218045112782
"POBLACIÓN_5_16",0.0780042385113612
"TASA_MATRICULACIÓN_5_16",0.676014854654886
"COBERTURA_NETA",0.712960146029814
"COBERTURA_NETA_TRANSICIÓN",0.517297297297297
"COBERTURA_NETA_PRIMARIA",0.552223371251293
"COBERTURA_NETA_SECUNDARIA",0.807985827200872
"COBERTURA_NETA_MEDIA",0.654508316311643
"COBERTURA_BRUTA",0.754139175899415
"COBERTURA_BRUTA_TRANSICIÓN",0.374325134973005
"COBERTURA_BRUTA_PRIMARIA",0.572972972972973
"COBERTURA_BRUTA_SECUNDARIA",0.93850703650826
"COBERTURA_BRUTA_MEDIA",0.747651006711409
"DESERCIÓN",0.296028880866426
"DESERCIÓN_TRANSICIÓN",0.807773109243698
"DESERCIÓN_PRIMARIA",0.179487179487179
"DESERCIÓN_SECUNDARIA",0.275528169014085
"DESERCIÓN_MEDIA",0.236686390532544
"APROBACIÓN",0.696493982208268
"APROBACIÓN_PRIMARIA",0.774865991661703
"APROBACIÓN_SECUNDARIA",0.733355415700563
"APROBACIÓN_MEDIA",0.744109589041096
"REPROBACIÓN",0.222074468085106
"REPROBACIÓN_PRIMARIA",0.199209486166008
"REPROBACIÓN_SECUNDARIA",0.205771643663739
"REPROBACIÓN_MEDIA",0.2136
"REPITENCIA",0.262164846077458
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.211267605633803
"REPITENCIA_SECUNDARIA",0.253361641896674
"REPITENCIA_MEDIA",0.50187969924812
"POBLACIÓN_5_16",0.149371663349866
"TASA_MATRICULACIÓN_5_16",0.649250864387245
"COBERTURA_NETA",0.681168238515363
"COBERTURA_NETA_TRANSICIÓN",0.510405405405405
"COBERTURA_NETA_PRIMARIA",0.678239030876053
"COBERTURA_NETA_SECUNDARIA",0.661488143908422
"COBERTURA_NETA_MEDIA",0.503647505106507
"COBERTURA_BRUTA",0.638117764222582
"COBERTURA_BRUTA_TRANSICIÓN",0.47370525894821
"COBERTURA_BRUTA_PRIMARIA",0.647058823529412
"COBERTURA_BRUTA_SECUNDARIA",0.647154803181726
"COBERTURA_BRUTA_MEDIA",0.549568552253116
"DESERCIÓN",0.247894103489771
"DESERCIÓN_TRANSICIÓN",0.276260504201681
"DESERCIÓN_PRIMARIA",0.309116809116809
